trade_id,ticker,scenario,entry_dt,exit_dt,entry_price,exit_price,ret_pct,hold_hours,hold_days,ret_per_24h_linear_pct,ret_per_24h_comp_pct,baseline_ret_pct_from_log
201,CTTH,same_day_15_00,2025-06-09T11:59:14-04:00,2025-06-09T15:00:00-04:00,0.027,0.0316,17.037037037037052,3.012777777777778,0.12553240740740743,135.71823713811554,250.16147869694888,25.6261
201,CTTH,same_day_15_30,2025-06-09T11:59:14-04:00,2025-06-09T15:30:00-04:00,0.027,0.031,14.814814814814813,3.512777777777778,0.14636574074074074,101.21777637197532,156.9909616108526,25.6261
201,CTTH,same_day_close,2025-06-09T11:59:14-04:00,2025-06-09T16:00:00-04:00,0.027,0.02861,5.96296296296297,4.012777777777778,0.16719907407407408,35.66385158521394,41.398231264533194,25.6261
201,CTTH,next_day_open,2025-06-09T11:59:14-04:00,2025-06-10T09:30:00-04:00,0.027,0.0338,25.185185185185176,21.512777777777778,0.8963657407407407,28.09699661699764,28.478844042603214,25.6261
201,CTTH,next_day_10_30,2025-06-09T11:59:14-04:00,2025-06-10T10:30:00-04:00,0.027,0.0373,38.14814814814815,22.512777777777778,0.9380324074074075,40.66826246822792,41.129056503135764,25.6261
201,CTTH,next_day_12_00,2025-06-09T11:59:14-04:00,2025-06-10T12:00:00-04:00,0.027,0.0373,38.14814814814815,24.012777777777778,1.0005324074074073,38.12784859912547,38.12439432604038,25.6261
201,CTTH,next_day_14_00,2025-06-09T11:59:14-04:00,2025-06-10T14:00:00-04:00,0.027,0.039,44.44444444444444,26.012777777777778,1.0838657407407408,41.00548875552612,40.39244906549335,25.6261
201,CTTH,next_day_15_30,2025-06-09T11:59:14-04:00,2025-06-10T15:30:00-04:00,0.027,0.0324,19.999999999999996,27.512777777777778,1.1463657407407408,17.446439028330268,17.23884710891761,25.6261
201,CTTH,next_day_close,2025-06-09T11:59:14-04:00,2025-06-10T16:00:00-04:00,0.027,0.0395,46.296296296296305,28.012777777777778,1.167199074074074,39.66443884735141,38.53642211651294,25.6261
201,CTTH,second_day_close,2025-06-09T11:59:14-04:00,2025-06-11T16:00:00-04:00,0.027,0.0375,38.888888888888886,52.01277777777778,2.167199074074074,17.944308556658086,16.36714086166431,25.6261
233,CTTH,same_day_14_00,2025-06-30T09:45:00-04:00,2025-06-30T14:00:00-04:00,0.0225,0.0247,9.777777777777775,4.25,0.17708333333333334,55.215686274509785,69.35085690295469,25.6261
233,CTTH,same_day_15_00,2025-06-30T09:45:00-04:00,2025-06-30T15:00:00-04:00,0.0225,0.0247,9.777777777777775,5.25,0.21875,44.69841269841269,53.182391817154496,25.6261
233,CTTH,same_day_15_30,2025-06-30T09:45:00-04:00,2025-06-30T15:30:00-04:00,0.0225,0.0247,9.777777777777775,5.75,0.23958333333333334,40.81159420289854,47.60590413451729,25.6261
233,CTTH,same_day_close,2025-06-30T09:45:00-04:00,2025-06-30T16:00:00-04:00,0.0225,0.0342,52.0,6.25,0.2604166666666667,199.67999999999998,399.2055185808247,25.6261
233,CTTH,next_day_open,2025-06-30T09:45:00-04:00,2025-07-01T09:30:00-04:00,0.0225,0.0226,0.4444444444444473,23.75,0.9895833333333334,0.44912280701754675,0.4491332974478457,25.6261
233,CTTH,next_day_10_30,2025-06-30T09:45:00-04:00,2025-07-01T10:30:00-04:00,0.0225,0.03,33.33333333333333,24.75,1.03125,32.32323232323232,32.17603331636314,25.6261
233,CTTH,next_day_12_00,2025-06-30T09:45:00-04:00,2025-07-01T12:00:00-04:00,0.0225,0.0266,18.22222222222223,26.25,1.09375,16.660317460317465,16.538054997039975,25.6261
233,CTTH,next_day_close,2025-06-30T09:45:00-04:00,2025-07-01T16:00:00-04:00,0.0225,0.0322,43.11111111111112,30.25,1.2604166666666667,34.2038567493113,32.895243597603255,25.6261
233,CTTH,second_day_close,2025-06-30T09:45:00-04:00,2025-07-03T16:00:00-04:00,0.0225,0.0321,42.66666666666665,78.25,3.2604166666666665,13.086261980830667,11.51470631339766,25.6261
238,CTTH,same_day_14_00,2025-07-08T13:20:34-04:00,2025-07-08T14:00:00-04:00,0.0348,0.032,-8.045977011494243,0.6572222222222223,0.02738425925925926,-293.8175882472961,-95.32587278592955,-8.6207
238,CTTH,same_day_close,2025-07-08T13:20:34-04:00,2025-07-08T16:00:00-04:00,0.0348,0.032,-8.045977011494243,2.6572222222222224,0.1107175925925926,-72.67117016444726,-53.121759865550324,-8.6207
238,CTTH,next_day_open,2025-07-08T13:20:34-04:00,2025-07-09T09:30:00-04:00,0.0348,0.0297,-14.655172413793094,20.157222222222224,0.8398842592592594,-17.44903806950532,-17.19495243782596,-8.6207
238,CTTH,next_day_10_30,2025-07-08T13:20:34-04:00,2025-07-09T10:30:00-04:00,0.0348,0.0297,-14.655172413793094,21.157222222222224,0.881550925925926,-16.624306075568143,-16.45319026377181,-8.6207
238,CTTH,next_day_12_00,2025-07-08T13:20:34-04:00,2025-07-09T12:00:00-04:00,0.0348,0.0297,-14.655172413793094,22.657222222222224,0.944050925925926,-15.523709591640184,-15.45295561508987,-8.6207
238,CTTH,next_day_14_00,2025-07-08T13:20:34-04:00,2025-07-09T14:00:00-04:00,0.0348,0.0318,-8.620689655172399,24.657222222222224,1.0273842592592592,-8.39091077897951,-8.400848562597208,-8.6207
238,CTTH,next_day_close,2025-07-08T13:20:34-04:00,2025-07-09T16:00:00-04:00,0.0348,0.0318,-8.620689655172399,26.657222222222224,1.1107175925925927,-7.761369508022582,-7.79582119037916,-8.6207
238,CTTH,second_day_close,2025-07-08T13:20:34-04:00,2025-07-10T16:00:00-04:00,0.0348,0.0325,-6.609195402298839,50.657222222222224,2.1107175925925925,-3.13125518330511,-3.1876178151038825,-8.6207
37,USEG,same_day_14_00,2025-02-13T09:45:00-05:00,2025-02-13T14:00:00-05:00,2.015,1.9907,-1.2059553349876073,4.25,0.17708333333333334,-6.810100715224135,-6.6220521053171115,0.7444
37,USEG,same_day_15_00,2025-02-13T09:45:00-05:00,2025-02-13T15:00:00-05:00,2.015,2.01,-0.24813895781639062,5.25,0.21875,-1.134349521446357,-1.1293338389816165,0.7444
37,USEG,same_day_15_30,2025-02-13T09:45:00-05:00,2025-02-13T15:30:00-05:00,2.015,2.03,0.7444168734491052,5.75,0.23958333333333334,3.1071312978745262,3.144036056074584,0.7444
37,USEG,same_day_close,2025-02-13T09:45:00-05:00,2025-02-13T16:00:00-05:00,2.015,2.02,0.2481389578163684,6.25,0.2604166666666667,0.9528535980148546,0.9562161598455798,0.7444
37,USEG,next_day_open,2025-02-13T09:45:00-05:00,2025-02-14T09:30:00-05:00,2.015,2.075,2.977667493796532,23.75,0.9895833333333334,3.0090113621522847,3.0094783684959436,0.7444
37,USEG,next_day_10_30,2025-02-13T09:45:00-05:00,2025-02-14T10:30:00-05:00,2.015,2.0798,3.215880893300249,24.75,1.03125,3.1184299571396354,3.1169270005342753,0.7444
37,USEG,next_day_12_00,2025-02-13T09:45:00-05:00,2025-02-14T12:00:00-05:00,2.015,2.0307,0.7791563275434177,26.25,1.09375,0.7123714994682676,0.7121342894849558,0.7444
37,USEG,next_day_14_00,2025-02-13T09:45:00-05:00,2025-02-14T14:00:00-05:00,2.015,2.025,0.4962779156327368,28.25,1.1770833333333333,0.42161663628975876,0.4214595428436718,0.7444
37,USEG,next_day_15_30,2025-02-13T09:45:00-05:00,2025-02-14T15:30:00-05:00,2.015,2.04,1.2406947890818865,29.75,1.2395833333333333,1.0008966365702614,0.9997024530726373,0.7444
37,USEG,next_day_close,2025-02-13T09:45:00-05:00,2025-02-14T16:00:00-05:00,2.015,2.03,0.7444168734491052,30.25,1.2604166666666667,0.5906117343067281,0.5901588930437907,0.7444
37,USEG,second_day_close,2025-02-13T09:45:00-05:00,2025-02-18T16:00:00-05:00,2.015,2.08,3.2258064516129004,126.25,5.260416666666667,0.6132226125838385,0.6053645814629416,0.7444
48,USEG,same_day_14_00,2025-02-24T09:45:00-05:00,2025-02-24T14:00:00-05:00,1.98,1.88,-5.05050505050505,4.25,0.17708333333333334,-28.5204991087344,-25.37235766774224,-14.6465
48,USEG,same_day_15_00,2025-02-24T09:45:00-05:00,2025-02-24T15:00:00-05:00,1.98,1.87,-5.5555555555555465,5.25,0.21875,-25.396825396825356,-22.99467464916929,-14.6465
48,USEG,same_day_15_30,2025-02-24T09:45:00-05:00,2025-02-24T15:30:00-05:00,1.98,1.85,-6.565656565656564,5.75,0.23958333333333334,-27.404479578392614,-24.68233373300752,-14.6465
48,USEG,same_day_close,2025-02-24T09:45:00-05:00,2025-02-24T16:00:00-05:00,1.98,1.82,-8.080808080808078,6.25,0.2604166666666667,-31.030303030303017,-27.6431254525912,-14.6465
48,USEG,next_day_open,2025-02-24T09:45:00-05:00,2025-02-25T09:30:00-05:00,1.98,1.79,-9.595959595959592,23.75,0.9895833333333334,-9.696969696969692,-9.691909382329477,-14.6465
48,USEG,next_day_10_30,2025-02-24T09:45:00-05:00,2025-02-25T10:30:00-05:00,1.98,1.72,-13.131313131313128,24.75,1.03125,-12.733394551576367,-12.759954134458763,-14.6465
48,USEG,next_day_12_00,2025-02-24T09:45:00-05:00,2025-02-25T12:00:00-05:00,1.98,1.705,-13.888888888888884,26.25,1.09375,-12.698412698412694,-12.77809898698582,-14.6465
48,USEG,next_day_14_00,2025-02-24T09:45:00-05:00,2025-02-25T14:00:00-05:00,1.98,1.6994,-14.17171717171717,28.25,1.1770833333333333,-12.039688924644675,-12.175592776293097,-14.6465
48,USEG,next_day_15_30,2025-02-24T09:45:00-05:00,2025-02-25T15:30:00-05:00,1.98,1.715,-13.383838383838375,29.75,1.2395833333333333,-10.797046091163732,-10.944725972416247,-14.6465
48,USEG,next_day_close,2025-02-24T09:45:00-05:00,2025-02-25T16:00:00-05:00,1.98,1.69,-14.646464646464652,30.25,1.2604166666666667,-11.62033558727774,-11.807440802338876,-14.6465
48,USEG,second_day_close,2025-02-24T09:45:00-05:00,2025-02-26T16:00:00-05:00,1.98,1.68,-15.151515151515149,54.25,2.2604166666666665,-6.702974444909928,-7.0108219040809105,-14.6465
51,USEG,same_day_14_00,2025-02-26T09:45:00-05:00,2025-02-26T14:00:00-05:00,1.7007,1.6801,-1.211265949314999,4.25,0.17708333333333334,-6.840090066719995,-6.6503938375638505,-5.9211
51,USEG,same_day_15_00,2025-02-26T09:45:00-05:00,2025-02-26T15:00:00-05:00,1.7007,1.665,-2.0991356500264624,5.25,0.21875,-9.596048685835257,-9.24276373148567,-5.9211
51,USEG,same_day_15_30,2025-02-26T09:45:00-05:00,2025-02-26T15:30:00-05:00,1.7007,1.67,-1.8051390603869066,5.75,0.23958333333333334,-7.534493469441001,-7.321462932810019,-5.9211
51,USEG,same_day_close,2025-02-26T09:45:00-05:00,2025-02-26T16:00:00-05:00,1.7007,1.68,-1.217145881107784,6.25,0.2604166666666667,-4.6738401834538905,-4.593661494933632,-5.9211
51,USEG,next_day_open,2025-02-26T09:45:00-05:00,2025-02-27T09:30:00-05:00,1.7007,1.6907,-0.5879931792791226,23.75,0.9895833333333334,-0.5941825811662713,-0.5941641572266398,-5.9211
51,USEG,next_day_10_30,2025-02-26T09:45:00-05:00,2025-02-27T10:30:00-05:00,1.7007,1.67,-1.8051390603869066,24.75,1.03125,-1.7504378767388185,-1.7509196273799654,-5.9211
51,USEG,next_day_12_00,2025-02-26T09:45:00-05:00,2025-02-27T12:00:00-05:00,1.7007,1.6606,-2.3578526489092755,26.25,1.09375,-2.1557509932884806,-2.157948218149486,-5.9211
51,USEG,next_day_14_00,2025-02-26T09:45:00-05:00,2025-02-27T14:00:00-05:00,1.7007,1.65,-2.981125418945152,28.25,1.1770833333333333,-2.532637524059598,-2.5383827967860206,-5.9211
51,USEG,next_day_15_30,2025-02-26T09:45:00-05:00,2025-02-27T15:30:00-05:00,1.7007,1.6235,-4.539307344034816,29.75,1.2395833333333333,-3.6619622271205237,-3.678323729945554,-5.9211
51,USEG,next_day_close,2025-02-26T09:45:00-05:00,2025-02-27T16:00:00-05:00,1.7007,1.6,-5.9210913153407425,30.25,1.2604166666666667,-4.697725341096787,-4.727168090521483,-5.9211
51,USEG,second_day_close,2025-02-26T09:45:00-05:00,2025-02-28T16:00:00-05:00,1.7007,1.64,-3.5691185982242746,54.25,2.2604166666666665,-1.5789649098135041,-1.5949747979493223,-5.9211
57,USEG,same_day_14_00,2025-02-28T09:45:00-05:00,2025-02-28T14:00:00-05:00,1.572,1.62,3.053435114503822,4.25,0.17708333333333334,17.242927705433345,18.51260722198058,-3.944
57,USEG,same_day_15_00,2025-02-28T09:45:00-05:00,2025-02-28T15:00:00-05:00,1.572,1.6508,5.01272264631043,5.25,0.21875,22.915303525990538,25.056397312682876,-3.944
57,USEG,same_day_15_30,2025-02-28T09:45:00-05:00,2025-02-28T15:30:00-05:00,1.572,1.655,5.279898218829504,5.75,0.23958333333333334,22.037836043810103,23.95612519756021,-3.944
57,USEG,same_day_close,2025-02-28T09:45:00-05:00,2025-02-28T16:00:00-05:00,1.572,1.64,4.3256997455470625,6.25,0.2604166666666667,16.61068702290072,17.6583127930523,-3.944
57,USEG,next_day_open,2025-02-28T09:45:00-05:00,2025-03-03T09:30:00-05:00,1.572,1.65,4.961832061068683,71.75,2.9895833333333335,1.6597068915072946,1.6330348593061705,-3.944
57,USEG,next_day_10_30,2025-02-28T09:45:00-05:00,2025-03-03T10:30:00-05:00,1.572,1.5895,1.11323155216283,72.75,3.03125,0.3672516460743357,0.36589026099103084,-3.944
57,USEG,next_day_12_00,2025-02-28T09:45:00-05:00,2025-03-03T12:00:00-05:00,1.572,1.585,0.8269720101781175,74.25,3.09375,0.2673040840979774,0.26655951485914375,-3.944
57,USEG,next_day_14_00,2025-02-28T09:45:00-05:00,2025-03-03T14:00:00-05:00,1.572,1.54,-2.0356234096692183,76.25,3.1770833333333335,-0.6407208109122785,-0.6452413356329179,-3.944
57,USEG,next_day_15_30,2025-02-28T09:45:00-05:00,2025-03-03T15:30:00-05:00,1.572,1.4799,-5.858778625954198,77.75,3.2395833333333335,-1.8084975822881124,-1.8463817664887472,-3.944
57,USEG,next_day_close,2025-02-28T09:45:00-05:00,2025-03-03T16:00:00-05:00,1.572,1.51,-3.9440203562341014,78.25,3.2604166666666665,-1.2096675852986383,-1.226584108599027,-3.944
57,USEG,second_day_close,2025-02-28T09:45:00-05:00,2025-03-04T16:00:00-05:00,1.572,1.51,-3.9440203562341014,102.25,4.260416666666667,-0.9257358293361215,-0.9400398382535813,-3.944
55,AXTI,same_day_14_00,2025-02-27T09:45:00-05:00,2025-02-27T14:00:00-05:00,1.47,1.675,13.945578231292522,4.25,0.17708333333333334,78.75150060024012,109.01333055684819,8.8435
55,AXTI,same_day_15_00,2025-02-27T09:45:00-05:00,2025-02-27T15:00:00-05:00,1.47,1.615,9.863945578231291,5.25,0.21875,45.092322643343046,53.73281925247988,8.8435
55,AXTI,same_day_15_30,2025-02-27T09:45:00-05:00,2025-02-27T15:30:00-05:00,1.47,1.63,10.88435374149659,5.75,0.23958333333333334,45.43034605146402,53.91629609572717,8.8435
55,AXTI,same_day_close,2025-02-27T09:45:00-05:00,2025-02-27T16:00:00-05:00,1.47,1.65,12.244897959183664,6.25,0.2604166666666667,47.020408163265266,55.82594895237249,8.8435
55,AXTI,next_day_open,2025-02-27T09:45:00-05:00,2025-02-28T09:30:00-05:00,1.47,1.56,6.1224489795918435,23.75,0.9895833333333334,6.186895810955968,6.188850364856546,8.8435
55,AXTI,next_day_10_30,2025-02-27T09:45:00-05:00,2025-02-28T10:30:00-05:00,1.47,1.545,5.102040816326525,24.75,1.03125,4.947433518862085,4.94367430299012,8.8435
55,AXTI,next_day_12_00,2025-02-27T09:45:00-05:00,2025-02-28T12:00:00-05:00,1.47,1.56,6.1224489795918435,26.25,1.09375,5.597667638483971,5.583295311240222,8.8435
55,AXTI,next_day_14_00,2025-02-27T09:45:00-05:00,2025-02-28T14:00:00-05:00,1.47,1.515,3.0612244897959107,28.25,1.1770833333333333,2.600686292215995,2.594766881359112,8.8435
55,AXTI,next_day_15_30,2025-02-27T09:45:00-05:00,2025-02-28T15:30:00-05:00,1.47,1.6,8.843537414965997,29.75,1.2395833333333333,7.1342822843423175,7.0753570080813954,8.8435
55,AXTI,next_day_close,2025-02-27T09:45:00-05:00,2025-02-28T16:00:00-05:00,1.47,1.6,8.843537414965997,30.25,1.2604166666666667,7.016360263113518,6.954434307256707,8.8435
55,AXTI,second_day_close,2025-02-27T09:45:00-05:00,2025-03-03T16:00:00-05:00,1.47,1.55,5.442176870748305,102.25,4.260416666666667,1.277381368195201,1.2516022417127681,8.8435
56,OSUR,same_day_14_00,2025-02-28T09:45:00-05:00,2025-02-28T14:00:00-05:00,3.465,3.445,-0.5772005772005762,4.25,0.17708333333333334,-3.259485612426783,-3.2160768368976966,3.0303
56,OSUR,same_day_15_00,2025-02-28T09:45:00-05:00,2025-02-28T15:00:00-05:00,3.465,3.455,-0.28860028860028253,5.25,0.21875,-1.319315605029863,-1.3125332112402965,3.0303
56,OSUR,same_day_15_30,2025-02-28T09:45:00-05:00,2025-02-28T15:30:00-05:00,3.465,3.455,-0.28860028860028253,5.75,0.23958333333333334,-1.2045925089403096,-1.1990870500448336,3.0303
56,OSUR,same_day_close,2025-02-28T09:45:00-05:00,2025-02-28T16:00:00-05:00,3.465,3.48,0.43290043290042934,6.25,0.2604166666666667,1.6623376623376485,1.6725835179488113,3.0303
56,OSUR,next_day_open,2025-02-28T09:45:00-05:00,2025-03-03T09:30:00-05:00,3.465,3.615,4.329004329004338,71.75,2.9895833333333335,1.4480293225937855,1.4276579260881217,3.0303
56,OSUR,next_day_10_30,2025-02-28T09:45:00-05:00,2025-03-03T10:30:00-05:00,3.465,3.665,5.772005772005784,72.75,3.03125,1.9041668526204647,1.868481348849671,3.0303
56,OSUR,next_day_12_00,2025-02-28T09:45:00-05:00,2025-03-03T12:00:00-05:00,3.465,3.662,5.6854256854256935,74.25,3.09375,1.8377133528648706,1.8034408373049926,3.0303
56,OSUR,next_day_14_00,2025-02-28T09:45:00-05:00,2025-03-03T14:00:00-05:00,3.465,3.645,5.1948051948051965,76.25,3.1770833333333335,1.6350862252501601,1.6068047156216236,3.0303
56,OSUR,next_day_15_30,2025-02-28T09:45:00-05:00,2025-03-03T15:30:00-05:00,3.465,3.585,3.463203463203457,77.75,3.2395833333333335,1.0690274355869192,1.0564744192972375,3.0303
56,OSUR,next_day_close,2025-02-28T09:45:00-05:00,2025-03-03T16:00:00-05:00,3.465,3.57,3.0303030303030276,78.25,3.2604166666666665,0.9294220156839957,0.9198226439726342,3.0303
56,OSUR,second_day_close,2025-02-28T09:45:00-05:00,2025-03-04T16:00:00-05:00,3.465,3.37,-2.741702741702734,102.25,4.260416666666667,-0.6435292498862163,-0.6503914541711064,3.0303
60,AYTU,same_day_14_00,2025-03-03T13:50:04-05:00,2025-03-03T14:00:00-05:00,1.2765,1.2765,0.0,0.16555555555555557,0.006898148148148149,0.0,0.0,-1.2926
60,AYTU,same_day_15_00,2025-03-03T13:50:04-05:00,2025-03-03T15:00:00-05:00,1.2765,1.28,0.27418723070897766,1.1655555555555555,0.04856481481481481,5.645799984093344,5.800043090504126,-1.2926
60,AYTU,same_day_15_30,2025-03-03T13:50:04-05:00,2025-03-03T15:30:00-05:00,1.2765,1.26,-1.2925969447708519,1.6655555555555555,0.06939814814814814,-18.625813213509275,-17.094799250073578,-1.2926
60,AYTU,same_day_close,2025-03-03T13:50:04-05:00,2025-03-03T16:00:00-05:00,1.2765,1.26,-1.2925969447708519,2.1655555555555557,0.09023148148148148,-14.325343256567676,-13.427444675547772,-1.2926
60,AYTU,next_day_open,2025-03-03T13:50:04-05:00,2025-03-04T09:30:00-05:00,1.2765,1.28,0.27418723070897766,19.665555555555557,0.8193981481481482,0.33462027138900036,0.33472131003640104,-1.2926
60,AYTU,next_day_10_30,2025-03-03T13:50:04-05:00,2025-03-04T10:30:00-05:00,1.2765,1.2733,-0.2506854680767612,20.665555555555557,0.8610648148148149,-0.2911342604687371,-0.29107533901227,-1.2926
60,AYTU,next_day_12_00,2025-03-03T13:50:04-05:00,2025-03-04T12:00:00-05:00,1.2765,1.2691,-0.5797101449275366,22.165555555555557,0.9235648148148149,-0.6276875597992275,-0.6275367180388347,-1.2926
60,AYTU,next_day_14_00,2025-03-03T13:50:04-05:00,2025-03-04T14:00:00-05:00,1.2765,1.265,-0.9009009009009028,24.165555555555557,1.0068981481481483,-0.8947289282017333,-0.8947566232783366,-1.2926
60,AYTU,next_day_15_30,2025-03-03T13:50:04-05:00,2025-03-04T15:30:00-05:00,1.2765,1.27,-0.5092048570309426,25.665555555555557,1.0693981481481483,-0.4761602195709061,-0.47623903485580765,-1.2926
60,AYTU,next_day_close,2025-03-03T13:50:04-05:00,2025-03-04T16:00:00-05:00,1.2765,1.26,-1.2925969447708519,26.165555555555557,1.0902314814814815,-1.1856169691728056,-1.1862541342600452,-1.2926
60,AYTU,second_day_close,2025-03-03T13:50:04-05:00,2025-03-05T16:00:00-05:00,1.2765,1.26,-1.2925969447708519,50.16555555555556,2.0902314814814815,-0.6183989458692418,-0.6204973416268134,-1.2926
61,TBLA,same_day_14_00,2025-03-04T09:45:00-05:00,2025-03-04T14:00:00-05:00,2.84,2.915,2.6408450704225483,4.25,0.17708333333333334,14.913007456503802,15.85797749631903,6.6901
61,TBLA,same_day_15_00,2025-03-04T09:45:00-05:00,2025-03-04T15:00:00-05:00,2.84,2.975,4.753521126760574,5.25,0.21875,21.730382293762624,23.651517769398467,6.6901
61,TBLA,same_day_15_30,2025-03-04T09:45:00-05:00,2025-03-04T15:30:00-05:00,2.84,2.92,2.8169014084507005,5.75,0.23958333333333334,11.757501530924662,12.2939145394372,6.6901
61,TBLA,same_day_close,2025-03-04T09:45:00-05:00,2025-03-04T16:00:00-05:00,2.84,2.83,-0.35211267605632646,6.25,0.2604166666666667,-1.3521126760562936,-1.3453667021565363,6.6901
61,TBLA,next_day_open,2025-03-04T09:45:00-05:00,2025-03-05T09:30:00-05:00,2.84,2.87,1.0563380281690238,23.75,0.9895833333333334,1.067457375833961,1.0675165172927326,6.6901
61,TBLA,next_day_10_30,2025-03-04T09:45:00-05:00,2025-03-05T10:30:00-05:00,2.84,2.9799,4.926056338028184,24.75,1.03125,4.7767819035424814,4.773275498124119,6.6901
61,TBLA,next_day_12_00,2025-03-04T09:45:00-05:00,2025-03-05T12:00:00-05:00,2.84,3.03,6.690140845070425,26.25,1.09375,6.116700201207245,6.0995727756493645,6.6901
61,TBLA,next_day_14_00,2025-03-04T09:45:00-05:00,2025-03-05T14:00:00-05:00,2.84,3.025,6.51408450704225,28.25,1.1770833333333333,5.5340894927084605,5.507627188932163,6.6901
61,TBLA,next_day_15_30,2025-03-04T09:45:00-05:00,2025-03-05T15:30:00-05:00,2.84,3.0,5.633802816901423,29.75,1.2395833333333333,4.544916558172577,4.520710034408393,6.6901
61,TBLA,next_day_close,2025-03-04T09:45:00-05:00,2025-03-05T16:00:00-05:00,2.84,3.03,6.690140845070425,30.25,1.2604166666666667,5.307880339890585,5.272148139031541,6.6901
61,TBLA,second_day_close,2025-03-04T09:45:00-05:00,2025-03-06T16:00:00-05:00,2.84,2.85,0.35211267605634866,54.25,2.2604166666666665,0.1557733497760805,0.1556207065437354,6.6901
62,AENT,same_day_14_00,2025-03-04T09:45:00-05:00,2025-03-04T14:00:00-05:00,4.1995,4.45,5.96499583283725,4.25,0.17708333333333334,33.68468235013976,38.70550449563039,7.1556
62,AENT,same_day_15_00,2025-03-04T09:45:00-05:00,2025-03-04T15:00:00-05:00,4.1995,4.41,5.012501488272436,5.25,0.21875,22.91429251781685,25.055193338905333,7.1556
62,AENT,same_day_15_30,2025-03-04T09:45:00-05:00,2025-03-04T15:30:00-05:00,4.1995,4.41,5.012501488272436,5.75,0.23958333333333334,20.921745342354516,22.647331397228744,7.1556
62,AENT,same_day_close,2025-03-04T09:45:00-05:00,2025-03-04T16:00:00-05:00,4.1995,4.29,2.1550184545779283,6.25,0.2604166666666667,8.275270865579245,8.531866838270762,7.1556
62,AENT,next_day_open,2025-03-04T09:45:00-05:00,2025-03-05T09:30:00-05:00,4.1995,4.24,0.9644005238719,23.75,0.9895833333333334,0.9745521083337094,0.974601417980625,7.1556
62,AENT,next_day_10_30,2025-03-04T09:45:00-05:00,2025-03-05T10:30:00-05:00,4.1995,4.2491,1.1810929872604126,24.75,1.03125,1.1453022906767636,1.1450981612523448,7.1556
62,AENT,next_day_12_00,2025-03-04T09:45:00-05:00,2025-03-05T12:00:00-05:00,4.1995,4.2994,2.378854625550675,26.25,1.09375,2.174952800503474,2.17275427278405,7.1556
62,AENT,next_day_14_00,2025-03-04T09:45:00-05:00,2025-03-05T14:00:00-05:00,4.1995,4.315,2.7503274199309535,28.25,1.1770833333333333,2.336561347905943,2.3317776413815494,7.1556
62,AENT,next_day_15_30,2025-03-04T09:45:00-05:00,2025-03-05T15:30:00-05:00,4.1995,4.55,8.34623169424933,29.75,1.2395833333333333,6.733094476033073,6.680511977960046,7.1556
62,AENT,next_day_close,2025-03-04T09:45:00-05:00,2025-03-05T16:00:00-05:00,4.1995,4.5,7.1556137635433,30.25,1.2604166666666667,5.6771811677698905,5.63637673250541,7.1556
62,AENT,second_day_close,2025-03-04T09:45:00-05:00,2025-03-06T16:00:00-05:00,4.1995,4.06,-3.3218240266698396,54.25,2.2604166666666665,-1.4695627030428784,-1.4834126126082703,7.1556
63,GTE,same_day_14_00,2025-03-04T09:45:00-05:00,2025-03-04T14:00:00-05:00,4.185,4.335,3.584229390681015,4.25,0.17708333333333334,20.240354206198674,22.001194208403586,9.4385
63,GTE,same_day_15_00,2025-03-04T09:45:00-05:00,2025-03-04T15:00:00-05:00,4.185,4.35,3.942652329749108,5.25,0.21875,18.02355350742449,19.33604282540482,9.4385
63,GTE,same_day_15_30,2025-03-04T09:45:00-05:00,2025-03-04T15:30:00-05:00,4.185,4.39,4.898446833930703,5.75,0.23958333333333334,20.44569113292815,22.09229060532598,9.4385
63,GTE,same_day_close,2025-03-04T09:45:00-05:00,2025-03-04T16:00:00-05:00,4.185,4.32,3.2258064516129226,6.25,0.2604166666666667,12.387096774193623,12.965807848889366,9.4385
63,GTE,next_day_open,2025-03-04T09:45:00-05:00,2025-03-05T09:30:00-05:00,4.185,4.3,2.7479091995221028,23.75,0.9895833333333334,2.7768345595170723,2.7772325733019576,9.4385
63,GTE,next_day_10_30,2025-03-04T09:45:00-05:00,2025-03-05T10:30:00-05:00,4.185,4.365,4.301075268817223,24.75,1.03125,4.170739654610641,4.168060969039966,9.4385
63,GTE,next_day_12_00,2025-03-04T09:45:00-05:00,2025-03-05T12:00:00-05:00,4.185,4.455,6.451612903225823,26.25,1.09375,5.898617511520753,5.882676454625457,9.4385
63,GTE,next_day_14_00,2025-03-04T09:45:00-05:00,2025-03-05T14:00:00-05:00,4.185,4.535,8.363201911589012,28.25,1.1770833333333333,7.1050210930313735,7.061696336169154,9.4385
63,GTE,next_day_15_30,2025-03-04T09:45:00-05:00,2025-03-05T15:30:00-05:00,4.185,4.55,8.721624850657106,29.75,1.2395833333333333,7.035932652630943,6.9785946043140035,9.4385
63,GTE,next_day_close,2025-03-04T09:45:00-05:00,2025-03-05T16:00:00-05:00,4.185,4.58,9.438470728793313,30.25,1.2604166666666667,7.488373470778165,7.4179938610400065,9.4385
63,GTE,second_day_close,2025-03-04T09:45:00-05:00,2025-03-06T16:00:00-05:00,4.185,4.55,8.721624850657106,54.25,2.2604166666666665,3.8584146804750334,3.768618636603427,9.4385
